collaped_address,num_associated,latitude,longitude
100-100 TOBEMORY DRIVE,1,43.803272,-79.586029
100 GILDER AVE,4,43.888129,-79.409721
100 DAVIE AV,1,43.888129,-79.409721
100 WOODVIEW AVE,2,43.829066999999995,-79.149842
2100 BLAYVEIW AV,1,43.783234,-79.489717
100y100 WELLINGTON ST E,1,43.686481,-79.75635199999999
100 KELLYTHORNE DR,20,43.7512945,-79.3270725
500 THE WEITWAY,1,43.648476,-79.568496
100 DAMASQUS DR,1,43.716041,-79.698949
100 WOLFREY AVE,78,43.675114,-79.35301
3100 TWELFTH ST,1,43.5971255,-79.509709
300 COXWELL BLVD,4,43.698713,-79.3289875
100 ST CLAIR AV EAST,5,43.694734,-79.340142
3800 DUNDAS ST WEST,3,43.872136999999995,-78.9768795
300 DUNDAS SQ,3,43.655858499999994,-79.3800435
300 SEWELL'S RD,2,43.8345125,-79.20396099999999
5700 STEELES AV E,5,43.587998,-79.707272
100 MANOR RD. W,1,43.699085,-79.436049
100 LASCELLES AVE BL,1,43.888129,-79.409721
5600 SHEPPARD AV,2,43.794938,-79.236448
100 HEART HOUSE CIR,1,43.74028,-79.79528
1200 BATURST ST,2,43.871217,-78.840065
200 WOLVERINE WAY,1,43.811872,-79.1811185
100 ROBINGROVE RD,40,43.7843545,-79.450356
1400 EGLINTON AVENUE W,1,43.6358565,-79.62149500000001
100 RAVENSCREST DR,17,43.662735,-79.55498
100 ST. DENNIS DRIVE,1,43.724256,-79.324231
3100 BRIDLETOWNE CIR UNIT 100,3,43.7968685,-79.31589199999999
700 MANNING AVE/700 EUCLID AVE,1,43.664935,-79.415291
100) QUEEN ST W,2,43.5119945,-79.881924
200' BEATRICE ST,1,43.65633,-79.417816
1800FINCH AV E,1,43.790193,-79.13556700000001
100 EDYSTONE AVE,1,43.888129,-79.409721
100. HOWARD ST,1,43.671514,-79.371926
4100 LAWRENCE AVENEUE EAST,1,43.766705,-79.19533
100 SEXTON CR,3,43.7999,-79.345967
200 FAIRSIDE AVE,5,43.692589999999996,-79.32622950000001
100 HAHN PL,47,43.6492935,-79.363152
100 NASHDENE RD,3,43.8187065,-79.253457
100 REDRRAVE DR,1,43.716041,-79.698949
300 TONON DR,1,43.740476,-79.519158
100 SPRUCE CRT,10,43.664772,-79.363132
100 CATAQUI CRES,1,43.894275,-79.289504
400 BROOKE,1,43.730834,-79.431535
1200 EGLINTON AVE E E,1,43.699495,-79.433661
100a THIRTY SIXTH ST,1,43.591037,-79.5357975
200 GARRATT BBLVD,1,43.7324865,-79.46900199999999
100 HUMBERLLINE DR,2,43.716041,-79.698949
100 GARRYBROOK DR,6,43.7899735,-79.3086975
100 TRISTAN CR,1,43.797689000000005,-79.3615615
100 BREMNER ST,3,43.60754,-79.495964
2900 LAKE SHORE DR,1,43.599176,-79.4994165
200 GRAYDON HALL DR,14,43.763762,-79.339086
100 WILMAR RD,14,43.637262,-79.5429005
2300 SCOLLARD ST,1,43.672117,-79.39056049999999
100  ST JOSEPH ST,4,43.665094,-79.391062
100 MACGREGOR AV,1,43.888129,-79.409721
100 PLYM TREEWAY,1,43.781775999999994,-79.44772750000001
2100 DUFERIN ST,2,43.953959,-78.881308
1800 BLOOR AVE W,1,43.699085,-79.436049
4300 KEEELE ST,1,43.761167,-79.465414
CP 100,1,43.652938,-79.380339
100 LEGUME RD,18,43.745855000000006,-79.5499085
200 ORPINGTON CRES,1,43.7375425,-79.5879525
500 ROSETHORN AVE,4,43.6804595,-79.46347850000001
100 INGLEWOOD AV,1,43.688997,-79.386781
1100 RAINSFORD RD,1,43.6707015,-79.30803
7400 COLLEGE ST,2,43.734586,-79.56231
100 THE PND RD,1,43.6188,-79.565263
100 BRIRCKWORKS LN,1,43.89217,-79.461754
300 ROXANNE CR,1,43.827476000000004,-79.283715
1600 MARTIN GROVE RD,4,43.8001625,-79.62838049999999
100 RAYNES CR,4,43.82750849999999,-79.2815595
200 MIRANDA AVE,9,43.699407,-79.4570965
100 ATLAS AVE,85,43.684272,-79.432438
400 TWEEDMUIR AVE,1,43.654773,-79.485808
3600 LAKESHORE AVE,3,43.617101,-79.371983
800 DAVENPORT RD,21,43.676897,-79.418253
100s SOUDAN AVE,1,43.706543999999994,-79.387074
300 AUGUSTO AV,1,43.706067,-79.261726
200 SYMINGTON AVE,93,43.662351,-79.450062
1300 DAVENPORT RD,80,43.6766445,-79.402985
100 JARVIS,1,43.652957,-79.373068
200 PINEWOOD AV,6,43.616504,-79.656527
100a NEWINGTON CRES,2,43.791739,-79.685744
100 MAY APPLE TER,7,43.773563,-79.174689
100 ROMEAU DR,1,43.716041,-79.698949
100  CARLUKE CRES,1,43.7603335,-79.389912
100  DUNFIELD AVE,2,43.7061785,-79.39500100000001
100 YORKVILEL AV,1,43.888129,-79.409721
400 BOLAND LANE,1,43.650417000000004,-79.43245
100 JUTLAND RD,21,43.6286,-79.51987
100e ST CLAIR AVE W,2,43.699085,-79.436049
300 BLOOR STREET WEST,1,43.667403,-79.402018
100 EST LIBERTY ST,1,43.637853,-79.424828
199800 DANFORTH AVE,1,43.684646,-79.3195345
2100 BLOOR ST W,65,43.597396,-79.6199995
200 BERKLEY ST,2,43.600275,-79.511191
700 QUEENS QUAY WEST,3,43.634765,-79.400453
200 ELFINDALE CRES,1,43.768876500000005,-79.3532685
3600 LAKE SHORE BLVD W,46,43.699085,-79.436049
100b RIVERDALE AVE,1,43.669888,-79.348963
200 OSKENONTON LANE,1,43.659943999999996,-79.37081549999999
100 FAIRLAWN AV,12,43.888129,-79.409721
1200 DUNDAS ST. W.,3,43.649508,-79.422633
2200 OLD LESLIE ST,1,43.770137,-79.36677599999999
300 FORTH YORK BL,1,43.752167,-79.371594
100 100 CASTLEBURY CRES,2,43.7957775,-79.37034299999999
da2000 DANFORTH AVE,1,43.684646,-79.3195345
500 HALLAM ST,4,43.6671405,-79.431782
100 PAUL MARK WAY,2,43.636776,-79.549718
100A BADGEROW AVE,2,43.6664255,-79.34095049999999
200 INDIAN RD,91,43.647804,-79.454641
100 ESTERH LORRIE DR,1,43.716041,-79.698949
100 SHIRLEYS T,1,43.643343,-79.735363
100 MALL ST,1,43.6188,-79.565263
300 ROYWOODS RD,1,43.757067,-79.469092
700 BISHOP TUTU BLVD,1,43.6354405,-79.40029200000001
2800 DON ILSL RD,1,43.780506,-79.3492
100 0 COLLEGE ST,5,43.734586,-79.56231
100 AVIEMORE DR,44,43.751659000000004,-79.5698515
100 UNITY RD,38,43.677803,-79.330493
3200 EGLNITON AVE E,1,43.834029,-79.345427
900 DANFORTH,2,43.680285,-79.339166
500 GLEN HOLME AVE,3,43.712506,-79.428391
500 THE HEIGHTS DR,1,43.729333499999996,-79.340325
100 RIDGE DR,51,43.523189,-79.88671550000001
100 WINDOM ROAD,2,43.720918,-79.3342825
100 DUNEGNOON,1,43.888129,-79.409721
200 BURROWS HALL BL,4,43.7942405,-79.226319
500 HUGO AVE,1,43.666131500000006,-79.453614
100 SYLLA AVE,9,43.763387,-79.303578
200 EDHOUSE AVE,1,43.7017075,-79.27473499999999
100 GABLEHURST CRES,15,43.631831500000004,-79.723107
2000 EGLINGOTN AV E,1,43.595069,-79.755839
700 RUSHBROOKE AVE,1,43.6614665,-79.3316885
100 MARTHA EATON RD,1,43.682276,-79.34451
400 VERMONT AVE,1,43.671597500000004,-79.416314
100 BETHANY LEGH DR,1,43.810867,-79.25925
200 DELORAINE AVENUE,1,43.731088,-79.418156
2500 WESON RD,2,43.835109,-79.516429
100/100 EVERSON DRIVE,1,43.7576195,-79.40704400000001
1300 MILITRYT R,1,43.967419,-79.150383
600 WOODBINE AVE,40,43.677394,-79.309686
800 JAN ST,2,43.673303,-79.494756
200 TORRESDALE,1,43.784216,-79.451583
1900 YORE RD,2,43.6916425,-79.474377
100b MAJOR ST,1,43.661026,-79.404469
100 ROWATSON RD,48,43.7488265,-79.201798
300 GLOUCESTER STREET,1,43.667253,-79.38213
100 CTARAQUI CRES,1,43.894275,-79.289504
200 TOWN CETRE CRT,1,43.774323,-79.256598
200 ROBERTSON CRES,4,43.638608500000004,-79.3858915
100 BELEVEDERE AV,1,43.888129,-79.409721
100 STINSON CRCL,2,43.703868,-79.330657
100p NEPTUNE DR,1,43.732126,-79.438916
100 SICAMOE ST,1,43.60754,-79.495964
300 100 DUNDAS ST W,1,43.6093135,-79.58341250000001
800  MORNINGSIDE,1,43.789755,-79.195098
400 HULLRICK DR,1,43.7218185,-79.6164785
400 GRENADIER RD,6,43.648587500000005,-79.451153
l100 EDGAR AVE,1,43.846652,-79.441078
100 TANJOE CRES,49,43.794201,-79.433615
100 ARROWSTOOK RD,16,43.7718555,-79.3744585
400 LANKIN BLVD,1,43.69481450000001,-79.32941500000001
1800 THE QUEENSWAY,2,43.615761,-79.55883
100 AMROTH AVE,64,43.6846975,-79.311127
100 BUNNELL CR,1,43.7301895,-79.486008
100 ROBERMROY DR,1,43.716041,-79.698949
200 EDWARD STREET,1,43.876056000000005,-79.2575995
200 HUNTINGTON AVE,13,43.7314275,-79.25407100000001
300 COSBURN AVE,36,43.691702,-79.340198
3100 CARIBOU RD,1,43.7184825,-79.425412
17800 BAYVIEW AVE,1,43.670182999999994,-79.360913
OF   1100 QUEEN STREET EAST,1,43.662165,-79.33576
800 SHEPPARD AV W,4,43.699085,-79.436049
.100 MARCHMOUNT RD,1,43.674248,-79.429261
2400A BLOOR ST WEST  O/F,1,43.597396,-79.6199995
100 HAMBLETON CRT,22,43.823202,-79.286276
100 LICHEN PL,7,43.756176999999994,-79.32923550000001
100-100 JENNY WRENWAY,1,43.808955499999996,-79.3625495
100 DRAYCOTT DR,21,43.732065000000006,-79.3079495
100 KING'SCOLLEGE CIR,1,43.716406,-79.793646
100  SYLVAN AVE,1,43.733589,-79.210793
700 FINCH AVE.W.,1,43.839303,-79.124458
300a GREENWOOD AVE,1,43.673951,-79.329446
300 ALEXANDER MUIR RD,1,43.7204485,-79.39954800000001
300 HURDMAN ST,1,43.6981465,-79.4817055
100 STANBRIDGE CT,1,43.8032505,-79.20558199999999
400 COLDSTREAM AVE,7,43.712363499999995,-79.4393165
300 QUEEN'S QUAY,2,43.6380145,-79.3908025
100#0 SALEM AVE,1,43.662622,-79.432442
200 FALLINGBROOK AVE,1,43.915973,-78.945041
1600EGLINTON AV W,1,43.699085,-79.436049
200 EMPRESS AVE,25,43.771814,-79.4012495
1400 ST CLAIR AVE WEST,1,43.6862215,-79.4029015
1000N EGLINTON AVE W,1,43.6358565,-79.62149500000001
100 TRACY ST,8,43.6567585,-79.362549
1300 BRIUDLETOWNE CIR,1,43.846664,-79.09354
1100 DONLANDS AVE,18,43.697093499999994,-79.34883149999999
800 EGLINTON AV WEST,1,43.640323,-79.581172
100 HUNTINGDALE BLVD,43,43.796852,-79.322696
1200 EMMETT AVE,2,43.68724,-79.504708
1100 - 1100 THE QUEENSWAY,1,43.632484000000005,-79.4770055
200 WESTBOURNE AVE,17,43.704505,-79.2908065
100 BOWDEN AV,1,43.888129,-79.409721
300 WEMBLEY DR,1,43.6771485,-79.3184595
(100 WELLESLEY ST E,1,43.666522,-79.379281
300 DENNIS DR,1,43.859989,-79.0673985
100 COLONEL SAMUEL SMITH PARK PL,2,43.900269,-79.254592
100 INDIAN RD CRES,7,43.660861499999996,-79.4592175
400 LONSMOUNT DR,12,43.687070500000004,-79.418854
100 ST MARYS ST,1,43.60754,-79.495964
1600 LAWRENCE AV,1,43.787374,-79.4736
100 CROSSBOW CR,3,43.7797485,-79.3343285
1000 CONWAY AVE,1,43.682325000000006,-79.438363
2000 ST CLAIR AV WEST,2,43.652948,-79.469404
2100 PHARMACY BLVD,1,43.783154,-79.32135
1300 WESTON RD,85,43.689087,-79.496339
200 WELLESLEY ST W #100,1,43.663979999999995,-79.38902350000001
200 LOWER SHERBOURNE ST,18,43.647788500000004,-79.36666149999999
800n THE QUEENSWAY,1,43.625701,-79.507516
500 BLACKTHORN AVE,37,43.6820865,-79.461522
100 HAZEOTN AV,1,43.888129,-79.409721
7600 BAYVIEW AVE,2,43.670182999999994,-79.360913
800 RIVER ST,2,43.66552299999999,-79.357392
100 SKYMARK DR,6,43.7940825,-79.35373
100 MARBELLE AV,1,43.888129,-79.409721
2400 ROEHAMPTON AVE,5,43.7100195,-79.3879435
800 GLEBEMOUNT AVE,1,43.69185,-79.32054199999999
'700 GLADSTONE AVE,1,43.665343,-79.436607
2200 JANE ST F,1,43.721685,-79.510591
100 TELEGRAM MEWS,22,43.640662500000005,-79.3946235
100 POWDERHORN MILLWAY,5,43.750743,-79.3824125
700 RATHBORN RD,1,43.667058,-79.482847
100 ENID CRES,10,43.7061955,-79.443417
100p HAVELOCK ST,1,43.6567375,-79.430893
100 HARISSON GDN BLVD,1,43.757006,-79.404317
13600 BROOKWELL DR,1,43.744447,-79.493649
700 OLD PARK RD,2,43.701829000000004,-79.431748
100 LHART HOUSE CIR,1,43.6630415,-79.3943065
100 KINGDOM ST,30,43.6953975,-79.5175595
200 PARK HILL RD,2,43.6994355,-79.43767199999999
100 OLD STOCK YARDS RD,1,43.6704745,-79.470528
32000 DUFFERIN ST,1,43.860907999999995,-78.932072
100 MERTON ST,45,43.945923,-79.481022
100a HOBDEN PL,1,43.685438000000005,-79.5662275
100 PARKWOODS VOLLAGE DR,1,43.716041,-79.698949
100 SANDHURST GT,1,43.763792,-79.221816
100 AILEEN AVE,60,43.68464,-79.46663
1100 BAYS T,1,43.825908999999996,-79.090761
!100 ROGERS RD,1,43.685463,-79.447364
400 DIXO RD,1,43.697691,-79.421827
100a SQUIRES AVE,1,43.711884,-79.302597
100 SARAH ASHBRIDGES AV,1,43.667191,-79.309145
2600 VICTORIA  PARK AV,1,43.829573,-79.363006
3700 DUFFEERINS T,1,43.55559,-79.743408
3100 LAWRENCE AVE 100,2,43.873554,-79.432566
2200 KENILWORTH AVE,2,43.6730455,-79.30353600000001
100 ARMELOT,1,43.888129,-79.409721
100DAVISVILLE AVE,1,43.655829999999995,-79.48599250000001
4300 LUMSDEN AVE,1,43.693867999999995,-79.31092100000001
500 SHERBOURNE ST.,1,43.667985,-79.375576
2900 EGLINTON AV WEST,1,43.739016,-79.238202
800 OSSINGTON DR,1,43.663682,-79.426609
2600 JANE STREET,2,43.740592,-79.514321
4500 STEELES AVE W,1,43.550035,-79.862065
2800 VICTORIA  PK AVE,1,43.831354,-79.35747
600- ROSEWELL AVE,1,43.721526499999996,-79.41291100000001
500 ST GEORE ST,1,43.656499,-79.421024
100 TOBARRIE RD,1,43.720134,-79.486361
900 MURRAY ST,1,43.6941025,-79.774193
100 BILLINGS AVE,83,43.668949,-79.326393
1600-1600 EGLINTON AVE E,1,43.632663,-79.6241305
100 MADISON AV,16,43.764238,-79.41272
200 CHLAKFARM DR,2,43.561458,-79.601194
1100 THE DONWAY E,1,43.7366325,-79.3421675
100 PAXTONIA BL,1,43.729379,-79.4811255
700 WARDEN AVENUE,6,43.714763,-79.282507
2700 ST CLAIR AVE E,6,43.7182265,-79.2535675
3400 STEELES AVE. E,1,43.526153,-79.888836
100 PARMA CR,1,43.716815,-79.300649
100 BOWIE AVE.,1,43.696613,-79.456503
100o HAYDEN ST,1,43.670568,-79.381456
100 WEST POINT,1,43.798524,-79.315379
2100 MARKHAM ST,1,43.658143499999994,-79.4096725
100 MAILTLAND PL,1,43.666527,-79.3791855
100 CORLEY AV,4,43.888129,-79.409721
2400 FINCH W,3,43.75078,-79.54906
2500 VICTORIA PARK AV,1,43.514226,-79.689983
700 WILLARD AV,5,43.84169,-79.126094
1000 QUEENS TW,1,43.623835,-79.515559
200 WILDWOOD CR,2,43.8548045,-79.0860295
100 KENTISH CR,1,43.7889975,-79.2490315
100 CLEARLAKE AVE,14,43.7927855,-79.128872
100 CARDIGAN RD,15,43.637752,-79.5177465
118600 COLLEGE ST,1,43.734586,-79.56231
100 JOE SHUSTERWAY,2,43.659911,-79.513865
100 BLOSSOM FIELD DR,2,43.83999,-79.478165
100 THE DON WAY,1,43.738936,-79.396475
200 MURISON BVLD,1,43.799847,-79.202906
5600 ONTARIO ST,1,43.898311,-78.862572
100 FENNINGS STREET,1,43.644655,-79.4215285
100 WALPLE AVE,1,43.888129,-79.409721
600 COLLIER ST,3,43.6726565,-79.38457149999999
100 SAUNDERS AV,1,43.888129,-79.409721
.700 DUFFERIN ST,1,43.651854,-79.432513
600 QUEBEC ST,6,43.633573,-79.42099049999999
100 DARLINGTON DR,24,43.634581999999995,-79.507241
100 CARLSTON COURT,1,43.790929,-79.24718
1900 SHEPPARD AVE,9,43.7614455,-79.4109195
100 GOOD SHEPPARD CT,2,43.762929,-79.404949
400 MARKHAM AVE,34,43.7073475,-79.364247
800 LA ROSE AV,1,43.66498,-79.445953
100 MALLARD RD,6,43.7479795,-79.347714
2500 EGLITON AVE E,2,43.751287,-79.267119
100 WINDERMERE DR,1,43.838724,-79.443117
100b SACKVILLE ST,1,43.87914,-79.742825
400 RUDDELLE AVE,1,43.654773,-79.485808
1600 HIGHBROOK DR,1,43.7578045,-79.264
400a DALESFORD RD,1,43.6255605,-79.494969
100 GRENBOEL DR,1,43.716041,-79.698949
100  MOWAT AVE,2,43.4631,-79.733704
600 MORTIMER AVE,35,43.691291,-79.322368
400' WESTON RD,1,43.681121,-79.476481
200 BRITAIN ST,12,43.653682,-79.37055649999999
3100 ELSFIELD RD,1,43.6460505,-79.50851499999999
200 BLUEFIN CRES,1,43.770804999999996,-79.2332385
100 LESSAD AV,1,43.888129,-79.409721
100b SHAFTESBURY AVE,1,43.683132,-79.387598
100 WILCOX ST,3,43.60754,-79.495964
1200 ST GEORGE ST,1,43.614633,-79.5030525
300 CONNAUGHT AVE,30,43.6641805,-79.322014
2200 VAN HORNE AVE,1,43.786489,-79.3480615
100 AMARANTH CT N,1,43.719499,-79.4471745
200 GALBRAITH AVE   S/S,1,43.63558,-79.473388
100 RIVERVIEEW GARDEN,1,43.782171,-79.136675
100 SECORDF AVENUE,1,43.888129,-79.409721
1500 LISGAR ST,2,43.648281,-79.4262435
100- CARLAW AVE,1,43.657815,-79.339115
3100 BIRCHMOUTNR D,1,43.525931,-79.690798
100 SWALLOWTAIL RD,28,43.815738,-79.222447
100 PEBBLEHILL SQ,6,43.804055500000004,-79.278977
100 ETHELWIN AVE,19,43.684917,-79.3095175
600 ROBINA AVE,2,43.631946,-79.8948255
2500 EGLINTONA VE W,2,43.699085,-79.436049
100 MEADOW OAK PL,38,43.710645,-79.528569
200 GILLEY RD,16,43.735504,-79.4658015
700 QUEEN'S PLATE DR,1,43.722896,-79.602026
1500 DANFORTH AVE,81,43.683114,-79.325519
2700 EGLINTNO AVE W,1,43.699085,-79.436049
200 BAMBURGH CIR.,1,43.8137585,-79.3243525
100 KENNY AVE,16,43.691221,-79.2730755
2100 BLOOR ST,1,43.597396,-79.6199995
300 GRANGE RAVINE,1,43.485567,-79.707401
100 GILBERT AVE,91,43.679836,-79.458335
1200 HICKORY TREE RD,1,43.6984995,-79.51650699999999
100A SOUTH STATION ST,1,43.701001500000004,-79.5162705
1400 WYNFORD DR,1,43.725536,-79.32625250000001
100 HAWKEDON CRES,44,43.7253775,-79.58406500000001
300 VAN HORNE DR,1,43.867422,-79.518334
100i0 WHITFIELD AVE,1,43.757884,-79.578428
100 MELLOWOOD DR,20,43.757486,-79.36731
200 SPRUCEWOOD CRT,1,43.794082,-79.323465
100 AVENING DR,65,43.736875,-79.597407
100  FRASERWOOD AVE,1,43.713699000000005,-79.439667
3400 STEELES AV,1,43.77334,-79.532008
100 FIRVIEW MALL DR,1,43.6188,-79.565263
200 ELMER AVE,61,43.67193,-79.304627
200 DUNDALK DR.,1,43.7683825,-79.285149
200 BISHOP TUTU BLVD,1,43.6354405,-79.40029200000001
500 MARGUETTA ST,1,43.656499,-79.421024
1400b GERRARD ST E,2,43.672089,-79.323597
P100 ESSEX ST,1,43.6667535,-79.426308
100 SWIFT DR,9,43.726783,-79.31849700000001
200 SILVER STARD BLVD,1,43.809456,-79.294373
1500 LANDOWNE AV,1,43.662624,-79.53145
#100 KING ST W,1,43.5787575,-79.61422
500 CUMMER AV,1,43.792344,-79.393843
500 STEEPROCK DR,2,43.7591205,-79.4700555
1100 RAGLAN AVE,1,43.688297,-79.421681
100 FURROW LANE,16,43.6371245,-79.52108849999999
500 SILVERTONE DR,1,43.462837,-79.736996
100 NORMAN WELSELY WAY,1,43.774166,-79.13961
3100 DON MILLS RD,13,43.789541,-79.35497
600 CULFORD RD,1,43.707879500000004,-79.4878625
1000 ROBERT ST,2,43.508617,-79.883656
100B CAMERON AV,1,43.672833,-79.396199
100a DELANEY CRES,1,43.6469075,-79.43544449999999
2100 DANFORH AV,1,43.783234,-79.489717
100 DIXON AVE,76,43.670484,-79.307203
200 BAGOT CT,11,43.722251,-79.4425895
300 ROBERT HICKS DR,47,43.772838,-79.455853
200 NOBLE ST,6,43.842449,-79.298047
100 ANN ARBOUR RD,14,43.717956,-79.53054900000001
TTC 100 LOMOND DR,1,43.646354,-79.5224235
P100 LENNOX ST,1,43.663602499999996,-79.411831
1300 MILITYARY TRAIL,1,43.627215,-79.61347
2100 BRIDLETOWNE CIRC,1,43.798863,-79.313237
100 WESTVIEW BLVD,41,43.709997,-79.308081
1500 STRATHMORE BLVD,2,43.6839175,-79.3254975
1300 LAWRENCE AVE E,6,43.7546515,-79.25029
200 E LIBERTY ST,1,43.638845,-79.41519600000001
300 ATLANTIC AVE,1,43.638110499999996,-79.4204415
716800 BRENTWOOD RD N,1,43.649834999999996,-79.515
800 MARKHAM ST,76,43.658143499999994,-79.4096725
200 DUNDALK RD,1,43.679472,-79.426832
200 LATIMER AVE,32,43.705085499999996,-79.41650050000001
200 GOODYEAR CRES,1,43.801306999999994,-79.36091250000001
100 BASSWOOD RD,26,43.7735765,-79.4184195
100 AVENUE OF THE ISLANDS,1,43.6179765,-79.3732955
300 CECIL ST,2,43.656673,-79.39656500000001
5000 ELLESMERE RD,1,43.760791499999996,-79.3026775
100 BABCOCK RD,7,43.7406575,-79.294411
400 NIXON RD,1,43.8586265,-79.7163395
100 SILVERCREST AVE,14,43.610639,-79.544999
1300 BRAWLEY RD,1,43.967419,-79.150383
200 A,1,43.841953,-79.434268
200 WESTLAKE AV,1,43.692604,-79.307716
100 100 MAIN ST,1,43.682274,-79.299697
100 IDEHILL CRES,1,43.8002315,-79.27085149999999
100 TOBERMOEY DR,1,43.716041,-79.698949
100 MOLTON AVE.,1,43.888129,-79.409721
100  EMILY ST,1,43.646880499999995,-79.385121
900 MILMINK ST,1,43.728506,-79.57671
600 BIRGHMOUNT RD,1,43.689602,-79.430926
100 GILELSPIE AV,1,43.888129,-79.409721
200  BETHANY LEIGH DR,1,43.811807,-79.26034200000001
100 MUNRO,6,43.747372,-79.392143
200 STADIUM RD,27,43.6340575,-79.400498
500 MOORE AVE,3,43.6947915,-79.3797495
100= EAST LIBERTY ST,1,43.638845,-79.41519600000001
300 PRICES' BLVD,1,43.904553,-78.948069
500 MINERVA AVE,1,43.721562500000005,-79.2466245
1800 ROYAL YORK RD,1,43.6994375,-79.534081
100 MONARCHDALE AV,1,43.888129,-79.409721
200 MAYFIELD AV,2,43.616504,-79.656527
600 ROSSWELL AVE,1,43.676426,-79.492565
100 OAKHAVEN DR,52,43.822902,-79.283173
100 HAYWARD CRES,14,43.515525,-79.8598025
700a PAPE AVE,4,43.67931,-79.34523
300& YONGE ST,1,43.890022,-79.441544
100 AUGUSTA AVE,94,43.654816999999994,-79.4021305
400 SELBY ST,1,43.671182,-79.3776555
100 THORNTON AVE,25,43.6930135,-79.4553765
500a MARGUERETTA ST,1,43.6543995,-79.4386565
1800 ST CLAIR ST W,2,43.699085,-79.436049
f400 FIRGROVE CRES,1,43.751904999999994,-79.51991699999999
200 ROSENEATH GDNS,23,43.684129,-79.4353185
200 HEARST CRCL,11,43.698786,-79.498263
300 GOWAN AV,3,43.706067,-79.261726
300 MEDOWVALE RD,1,43.757067,-79.469092
100 TAYLOR DR,23,43.699403000000004,-79.32602
ny600 WHITLEY AVE,1,43.728128,-79.46251749999999
1400 GREENSIDES AV,1,43.709366,-79.477736
300 SUTHERLAND DR,81,43.707842,-79.365424
100 YORKTOWN DR,6,43.692237500000005,-79.4779705
100  SILVERSTONE DR,1,43.749104,-79.589192
2600 ALTON TOWERS CIRCLE,1,43.8246075,-79.2751665
100 GEORGINA GT,45,43.710455,-79.284587
2700 STEELES AVENUE WEST,1,43.779912,-79.507051
200 KENDLTON DR,2,43.561458,-79.601194
400 QUEENS QUA W,1,43.699085,-79.436049
100 BOWER ST,1,43.60754,-79.495964
100 SOUDAN AV,12,43.888129,-79.409721
13800 MIDLAND AVE,1,43.9112485,-78.872479
100 SHADDOCK CR,2,43.738557,-79.2477345
100 GODWIN AVE,1,43.888129,-79.409721
100 CRYSTAL CRES,7,43.590993499999996,-79.52691300000001
200 EDWARD ST,60,43.876056000000005,-79.2575995
]100 BEDFORD RD,1,43.671818,-79.399106
200 EGLIZABETH ST,1,43.600275,-79.511191
100 CORONATION DR,21,43.760848499999994,-79.1914985
100 VANAULEY RD,1,43.649621,-79.399603
100 KODIA CRES,1,43.894275,-79.289504
100 ANTIOCH DR,20,43.670246,-79.566261
1800 MAJOR ST,1,43.661802,-79.40453
100 ADRWICK BLVD,2,43.728857,-79.260178
200 HAMMARSMITH AVE.,2,43.616504,-79.656527
100 100/100 JONES AVE,1,43.6712815,-79.336476
3700 VICTORIA PARK,1,43.705208999999996,-79.6987025
300 KENNEDY PARK RD,4,43.6528395,-79.47326699999999
100 HORSEHOE CR,1,43.78095,-79.286532
100 CRISPIN CRES,44,43.791364,-79.43774450000001
100 ROMFIELD DR.,2,43.7613255,-79.4926765
100 WOLVERINE WAY,16,43.811872,-79.1811185
300 ALBIONR D,3,43.867422,-79.518334
100 REIMOUNT AVE,1,43.888129,-79.409721
100 DORNEY CRT,27,43.720493,-79.442097
4400 FINCH AVE W,1,43.8333695,-79.151997
100 PEIDMOUNT AVE,1,43.888129,-79.409721
100 STHONEHILL COURT,1,43.790929,-79.24718
1700ALBION RD,2,43.6707015,-79.30803
100 NOVIA SCOTIA DR,1,43.860255,-78.899128
100 LELIA LANE,1,43.89217,-79.461754
100 CATALINA DR,16,43.738924,-79.207777
100 ENCHANTED HILLS DR,2,43.638857,-79.932005
200 HOBSON AV,1,43.616504,-79.656527
